PINTA-H2-7P-2K-6-090200,1425
PINTA-H2-7P-2K-6-100200,1504
PINTA-H2-7P-2K-6-120200,1735
PINTA-H2-7P-2K-6-140200,1895
PINTA-H2-7P-2K-6-160200,2126
PINTA-H2-7P-2K-6-180200,2314
PINTA-H2-7P-2K-6-200200,2457
PINTA-H2-7P-2K-G-1-160200,1961
PINTA-H2-7P-2K-G-1-180200,2057
PINTA-H2-7P-2K-G-1-200200,2193
PINTA-H2-7P-2K-G-2-160200,2010
PINTA-H2-7P-2K-G-2-180200,2108
PINTA-H2-7P-2K-G-2-200200,2248
PINTA-H2-7P-2K-G-3-160200,2076
PINTA-H2-7P-2K-G-3-180200,2179
PINTA-H2-7P-2K-G-3-200200,2321
PINTA-H2-7P-2K-G-4-160200,2127
PINTA-H2-7P-2K-G-4-180200,2233
PINTA-H2-7P-2K-G-4-200200,2377
PINTA-H2-7P-2K-G-5-160200,2258
PINTA-H2-7P-2K-G-5-180200,2370
PINTA-H2-7P-2K-G-5-200200,2521
PINTA-H2-7P-2K-G-6-160200,2293
PINTA-H2-7P-2K-G-6-180200,2407
PINTA-H2-7P-2K-G-6-200200,2561
PINTA-H2-7P-2K4-1-080200,1226
PINTA-H2-7P-2K4-1-090200,1281
PINTA-H2-7P-2K4-1-100200,1367
PINTA-H2-7P-2K4-1-120200,1608
PINTA-H2-7P-2K4-1-140200,1779
PINTA-H2-7P-2K4-1-160200,2018
PINTA-H2-7P-2K4-1-180200,2217
PINTA-H2-7P-2K4-1-200200,2370
PINTA-H2-7P-2K4-2-080200,1264
PINTA-H2-7P-2K4-2-090200,1321
PINTA-H2-7P-2K4-2-100200,1407
PINTA-H2-7P-2K4-2-120200,1652
PINTA-H2-7P-2K4-2-140200,1825
PINTA-H2-7P-2K4-2-160200,2066
PINTA-H2-7P-2K4-2-180200,2269
PINTA-H2-7P-2K4-2-200200,2425
PINTA-H2-7P-2K4-3-080200,1317
PINTA-H2-7P-2K4-3-090200,1376
PINTA-H2-7P-2K4-3-100200,1463
PINTA-H2-7P-2K4-3-120200,1711
PINTA-H2-7P-2K4-3-140200,1888
PINTA-H2-7P-2K4-3-160200,2133
PINTA-H2-7P-2K4-3-180200,2339
PINTA-H2-7P-2K4-3-200200,2498
PINTA-H2-7P-2K4-4-080200,1357
PINTA-H2-7P-2K4-4-090200,1416
PINTA-H2-7P-2K4-4-100200,1507
PINTA-H2-7P-2K4-4-120200,1757
PINTA-H2-7P-2K4-4-140200,1936
PINTA-H2-7P-2K4-4-160200,2184
PINTA-H2-7P-2K4-4-180200,2392
PINTA-H2-7P-2K4-4-200200,2554
PINTA-H2-7P-2K4-5-080200,1459
PINTA-H2-7P-2K4-5-090200,1523
PINTA-H2-7P-2K4-5-100200,1615
PINTA-H2-7P-2K4-5-120200,1872
PINTA-H2-7P-2K4-5-140200,2059
PINTA-H2-7P-2K4-5-160200,2314
PINTA-H2-7P-2K4-5-180200,2529
PINTA-H2-7P-2K4-5-200200,2700
PINTA-H2-7P-2K4-6-080200,1486
PINTA-H2-7P-2K4-6-090200,1552
PINTA-H2-7P-2K4-6-100200,1646
PINTA-H2-7P-2K4-6-120200,1904
PINTA-H2-7P-2K4-6-140200,2092
PINTA-H2-7P-2K4-6-160200,2351
PINTA-H2-7P-2K4-6-180200,2568
PINTA-H2-7P-2K4-6-200200,2738
PINTA-H2-7P-2K4-G-1-160200,2188
PINTA-H2-7P-2K4-G-1-180200,2310
PINTA-H2-7P-2K4-G-1-200200,2474
PINTA-H2-7P-2K4-G-2-160200,2236
PINTA-H2-7P-2K4-G-2-180200,2363
PINTA-H2-7P-2K4-G-2-200200,2529
PINTA-H2-7P-2K4-G-3-160200,2301
PINTA-H2-7P-2K4-G-3-180200,2432
PINTA-H2-7P-2K4-G-3-200200,2602
PINTA-H2-7P-2K4-G-4-160200,2352
PINTA-H2-7P-2K4-G-4-180200,2486
PINTA-H2-7P-2K4-G-4-200200,2658
PINTA-H2-7P-2K4-G-5-160200,2483
PINTA-H2-7P-2K4-G-5-180200,2624
PINTA-H2-7P-2K4-G-5-200200,2804
PINTA-H2-7P-2K4-G-6-160200,2519
PINTA-H2-7P-2K4-G-6-180200,2660
PINTA-H2-7P-2K4-G-6-200200,2842
PINTA-H2-7P-2S-1-080200,1077
PINTA-H2-7P-2S-1-090200,1115
PINTA-H2-7P-2S-1-100200,1183
PINTA-H2-7P-2S-1-120200,1391
PINTA-H2-7P-2S-1-140200,1527
PINTA-H2-7P-2S-1-160200,1732
PINTA-H2-7P-2S-1-180200,1897
PINTA-H2-7P-2S-1-200200,2017
PINTA-H2-7P-2S-2-080200,1114
PINTA-H2-7P-2S-2-090200,1155
PINTA-H2-7P-2S-2-100200,1225
PINTA-H2-7P-2S-2-120200,1434
PINTA-H2-7P-2S-2-140200,1572
PINTA-H2-7P-2S-2-160200,1780
PINTA-H2-7P-2S-2-180200,1948
PINTA-H2-7P-2S-2-200200,2070
PINTA-H2-7P-2S-3-080200,1167
PINTA-H2-7P-2S-3-090200,1209
PINTA-H2-7P-2S-3-100200,1280
PINTA-H2-7P-2S-3-120200,1493
PINTA-H2-7P-2S-3-140200,1636
PINTA-H2-7P-2S-3-160200,1847
PINTA-H2-7P-2S-3-180200,2019
PINTA-H2-7P-2S-3-200200,2144
PINTA-H2-7P-2S-4-080200,1207
PINTA-H2-7P-2S-4-090200,1249
PINTA-H2-7P-2S-4-100200,1322
PINTA-H2-7P-2S-4-120200,1538
PINTA-H2-7P-2S-4-140200,1684
PINTA-H2-7P-2S-4-160200,1898
PINTA-H2-7P-2S-4-180200,2073
PINTA-H2-7P-2S-4-200200,2201
PINTA-H2-7P-2S-5-080200,1309
PINTA-H2-7P-2S-5-090200,1356
PINTA-H2-7P-2S-5-100200,1432
PINTA-H2-7P-2S-5-120200,1655
PINTA-H2-7P-2S-5-140200,1807
PINTA-H2-7P-2S-5-160200,2028
PINTA-H2-7P-2S-5-180200,2211
PINTA-H2-7P-2S-5-200200,2345
PINTA-H2-7P-2S-6-080200,1336
PINTA-H2-7P-2S-6-090200,1385
PINTA-H2-7P-2S-6-100200,1461
PINTA-H2-7P-2S-6-120200,1687
PINTA-H2-7P-2S-6-140200,1841
PINTA-H2-7P-2S-6-160200,2065
PINTA-H2-7P-2S-6-180200,2247
PINTA-H2-7P-2S-6-200200,2385
PINTA-H2-7P-2S-G-1-160200,1887
PINTA-H2-7P-2S-G-1-180200,1977
PINTA-H2-7P-2S-G-1-200200,2107
PINTA-H2-7P-2S-G-2-160200,1937
PINTA-H2-7P-2S-G-2-180200,2028
PINTA-H2-7P-2S-G-2-200200,2161
PINTA-H2-7P-2S-G-3-160200,2002
PINTA-H2-7P-2S-G-3-180200,2099
PINTA-H2-7P-2S-G-3-200200,2235
PINTA-H2-7P-2S-G-4-160200,2054
PINTA-H2-7P-2S-G-4-180200,2153
PINTA-H2-7P-2S-G-4-200200,2291
PINTA-H2-7P-2S-G-5-160200,2185
PINTA-H2-7P-2S-G-5-180200,2290
PINTA-H2-7P-2S-G-5-200200,2436
PINTA-H2-7P-2S-G-6-160200,2220
PINTA-H2-7P-2S-G-6-180200,2327
PINTA-H2-7P-2S-G-6-200200,2475
PINTA-H2-7P-2S4-1-080200,1171
PINTA-H2-7P-2S4-1-090200,1222
PINTA-H2-7P-2S4-1-100200,1302
PINTA-H2-7P-2S4-1-120200,1533
PINTA-H2-7P-2S4-1-140200,1693
PINTA-H2-7P-2S4-1-160200,1922
PINTA-H2-7P-2S4-1-180200,2112
PINTA-H2-7P-2S4-1-200200,2254
PINTA-H2-7P-2S4-2-080200,1210
PINTA-H2-7P-2S4-2-090200,1262
PINTA-H2-7P-2S4-2-100200,1343
PINTA-H2-7P-2S4-2-120200,1576
PINTA-H2-7P-2S4-2-140200,1739
PINTA-H2-7P-2S4-2-160200,1970
PINTA-H2-7P-2S4-2-180200,2163
PINTA-H2-7P-2S4-2-200200,2308
PINTA-H2-7P-2S4-3-080200,1261
PINTA-H2-7P-2S4-3-090200,1315
PINTA-H2-7P-2S4-3-100200,1398
PINTA-H2-7P-2S4-3-120200,1636
PINTA-H2-7P-2S4-3-140200,1801
PINTA-H2-7P-2S4-3-160200,2037
PINTA-H2-7P-2S4-3-180200,2232
PINTA-H2-7P-2S4-3-200200,2382
PINTA-H2-7P-2S4-4-080200,1301
PINTA-H2-7P-2S4-4-090200,1357
PINTA-H2-7P-2S4-4-100200,1441
PINTA-H2-7P-2S4-4-120200,1682
PINTA-H2-7P-2S4-4-140200,1849
PINTA-H2-7P-2S4-4-160200,2088
PINTA-H2-7P-2S4-4-180200,2286
PINTA-H2-7P-2S4-4-200200,2438
PINTA-H2-7P-2S4-5-080200,1403
PINTA-H2-7P-2S4-5-090200,1462
PINTA-H2-7P-2S4-5-100200,1551
PINTA-H2-7P-2S4-5-120200,1797
PINTA-H2-7P-2S4-5-140200,1974
PINTA-H2-7P-2S4-5-160200,2218
PINTA-H2-7P-2S4-5-180200,2424
PINTA-H2-7P-2S4-5-200200,2583
PINTA-H2-7P-2S4-6-080200,1432
PINTA-H2-7P-2S4-6-090200,1491
PINTA-H2-7P-2S4-6-100200,1580
PINTA-H2-7P-2S4-6-120200,1829
PINTA-H2-7P-2S4-6-140200,2008
PINTA-H2-7P-2S4-6-160200,2255
PINTA-H2-7P-2S4-6-180200,2460
PINTA-H2-7P-2S4-6-200200,2621
PINTA-H2-7P-2S4-G-1-160200,2077
PINTA-H2-7P-2S4-G-1-180200,2192
PINTA-H2-7P-2S4-G-1-200200,2345
PINTA-H2-7P-2S4-G-2-160200,2127
PINTA-H2-7P-2S4-G-2-180200,2243
PINTA-H2-7P-2S4-G-2-200200,2399
PINTA-H2-7P-2S4-G-3-160200,2192
PINTA-H2-7P-2S4-G-3-180200,2313
PINTA-H2-7P-2S4-G-3-200200,2473
PINTA-H2-7P-2S4-G-4-160200,2244
PINTA-H2-7P-2S4-G-4-180200,2366
PINTA-H2-7P-2S4-G-4-200200,2529
PINTA-H2-7P-2S4-G-5-160200,2375
PINTA-H2-7P-2S4-G-5-180200,2504
PINTA-H2-7P-2S4-G-5-200200,2673
PINTA-H2-7P-2S4-G-6-160200,2410
PINTA-H2-7P-2S4-G-6-180200,2540
PINTA-H2-7P-2S4-G-6-200200,2713
PINTA-H2-7P-TH2-1-080200,2768
PINTA-H2-7P-TH2-1-090200,2806
PINTA-H2-7P-TH2-1-100200,3087
PINTA-H2-7P-TH2-1-120200,4054
PINTA-H2-7P-TH2-1-140200,4209
PINTA-H2-7P-TH2-1-160200,5021
PINTA-H2-7P-TH2-1-180200,5213
PINTA-H2-7P-TH2-1-200200,5672
PINTA-H2-7P-TH2-2-080200,2818
PINTA-H2-7P-TH2-2-090200,2858
PINTA-H2-7P-TH2-2-100200,3141
PINTA-H2-7P-TH2-2-120200,4111
PINTA-H2-7P-TH2-2-140200,4270
PINTA-H2-7P-TH2-2-160200,5085
PINTA-H2-7P-TH2-2-180200,5281
PINTA-H2-7P-TH2-2-200200,5741
PINTA-H2-7P-TH2-3-080200,2886
PINTA-H2-7P-TH2-3-090200,2930
PINTA-H2-7P-TH2-3-100200,3214
PINTA-H2-7P-TH2-3-120200,4190
PINTA-H2-7P-TH2-3-140200,4352
PINTA-H2-7P-TH2-3-160200,5172
PINTA-H2-7P-TH2-3-180200,5372
PINTA-H2-7P-TH2-3-200200,5838
PINTA-H2-7P-TH2-4-080200,2939
PINTA-H2-7P-TH2-4-090200,2983
PINTA-H2-7P-TH2-4-100200,3271
PINTA-H2-7P-TH2-4-120200,4249
PINTA-H2-7P-TH2-4-140200,4414
PINTA-H2-7P-TH2-4-160200,5238
PINTA-H2-7P-TH2-4-180200,5442
PINTA-H2-7P-TH2-4-200200,5913
PINTA-H2-7P-TH2-5-080200,3073
PINTA-H2-7P-TH2-5-090200,3122
PINTA-H2-7P-TH2-5-100200,3414
PINTA-H2-7P-TH2-5-120200,4402
PINTA-H2-7P-TH2-5-140200,4577
PINTA-H2-7P-TH2-5-160200,5410
PINTA-H2-7P-TH2-5-180200,5624
PINTA-H2-7P-TH2-5-200200,6102
PINTA-H2-7P-TH2-6-080200,3109
PINTA-H2-7P-TH2-6-090200,3160
PINTA-H2-7P-TH2-6-100200,3453
PINTA-H2-7P-TH2-6-120200,4443
PINTA-H2-7P-TH2-6-140200,4621
PINTA-H2-7P-TH2-6-160200,5456
PINTA-H2-7P-TH2-6-180200,5672
PINTA-H2-7P-TH2-6-200200,6153
PINTA-H2-7P-TH2-G-1-160200,5188
PINTA-H2-7P-TH2-G-1-180200,5281
PINTA-H2-7P-TH2-G-1-200200,5836
PINTA-H2-7P-TH2-G-2-160200,5251
PINTA-H2-7P-TH2-G-2-180200,5349
PINTA-H2-7P-TH2-G-2-200200,5907
PINTA-H2-7P-TH2-G-3-160200,5338
PINTA-H2-7P-TH2-G-3-180200,5440
PINTA-H2-7P-TH2-G-3-200200,6004
PINTA-H2-7P-TH2-G-4-160200,5406
PINTA-H2-7P-TH2-G-4-180200,5511
PINTA-H2-7P-TH2-G-4-200200,6077
PINTA-H2-7P-TH2-G-5-160200,5577
PINTA-H2-7P-TH2-G-5-180200,5691
PINTA-H2-7P-TH2-G-5-200200,6268
PINTA-H2-7P-TH2-G-6-160200,5624
PINTA-H2-7P-TH2-G-6-180200,5740
PINTA-H2-7P-TH2-G-6-200200,6318
PINTA-H2-7P-TH3-1-080200,2904
PINTA-H2-7P-TH3-1-090200,2942
PINTA-H2-7P-TH3-1-100200,3216
PINTA-H2-7P-TH3-1-120200,4232
PINTA-H2-7P-TH3-1-140200,4388
PINTA-H2-7P-TH3-1-160200,5290
PINTA-H2-7P-TH3-1-180200,5483
PINTA-H2-7P-TH3-1-200200,5927
PINTA-H2-7P-TH3-2-080200,2954
PINTA-H2-7P-TH3-2-090200,2994
PINTA-H2-7P-TH3-2-100200,3269
PINTA-H2-7P-TH3-2-120200,4290
PINTA-H2-7P-TH3-2-140200,4448
PINTA-H2-7P-TH3-2-160200,5354
PINTA-H2-7P-TH3-2-180200,5551
PINTA-H2-7P-TH3-2-200200,5996
PINTA-H2-7P-TH3-3-080200,3021
PINTA-H2-7P-TH3-3-090200,3063
PINTA-H2-7P-TH3-3-100200,3342
PINTA-H2-7P-TH3-3-120200,4368
PINTA-H2-7P-TH3-3-140200,4530
PINTA-H2-7P-TH3-3-160200,5442
PINTA-H2-7P-TH3-3-180200,5642
PINTA-H2-7P-TH3-3-200200,6093
PINTA-H2-7P-TH3-4-080200,3073
PINTA-H2-7P-TH3-4-090200,3119
PINTA-H2-7P-TH3-4-100200,3398
PINTA-H2-7P-TH3-4-120200,4427
PINTA-H2-7P-TH3-4-140200,4593
PINTA-H2-7P-TH3-4-160200,5508
PINTA-H2-7P-TH3-4-180200,5713
PINTA-H2-7P-TH3-4-200200,6168
PINTA-H2-7P-TH3-5-080200,3209
PINTA-H2-7P-TH3-5-090200,3258
PINTA-H2-7P-TH3-5-100200,3542
PINTA-H2-7P-TH3-5-120200,4580
PINTA-H2-7P-TH3-5-140200,4755
PINTA-H2-7P-TH3-5-160200,5679
PINTA-H2-7P-TH3-5-180200,5893
PINTA-H2-7P-TH3-5-200200,6357
PINTA-H2-7P-TH3-6-080200,3244
PINTA-H2-7P-TH3-6-090200,3295
PINTA-H2-7P-TH3-6-100200,3581
PINTA-H2-7P-TH3-6-120200,4621
PINTA-H2-7P-TH3-6-140200,4800
PINTA-H2-7P-TH3-6-160200,5725
PINTA-H2-7P-TH3-6-180200,5941
PINTA-H2-7P-TH3-6-200200,6408
PINTA-H2-7P-TH3-G-1-160200,5458
PINTA-H2-7P-TH3-G-1-180200,5551
PINTA-H2-7P-TH3-G-1-200200,6091
PINTA-H2-7P-TH3-G-2-160200,5522
PINTA-H2-7P-TH3-G-2-180200,5618
PINTA-H2-7P-TH3-G-2-200200,6162
PINTA-H2-7P-TH3-G-3-160200,5608
PINTA-H2-7P-TH3-G-3-180200,5709
PINTA-H2-7P-TH3-G-3-200200,6259
PINTA-H2-7P-TH3-G-4-160200,5675
PINTA-H2-7P-TH3-G-4-180200,5781
PINTA-H2-7P-TH3-G-4-200200,6332
PINTA-H2-7P-TH3-G-5-160200,5847
PINTA-H2-7P-TH3-G-5-180200,5961
PINTA-H2-7P-TH3-G-5-200200,6523
PINTA-H2-7P-TH3-G-6-160200,5893
PINTA-H2-7P-TH3-G-6-180200,6011
PINTA-H2-7P-TH3-G-6-200200,6574
PINTA-H3-7P-2F-1-080200,1197
PINTA-H3-7P-2F-1-090200,1244
PINTA-H3-7P-2F-1-100200,1320
PINTA-H3-7P-2F-1-120200,1556
PINTA-H3-7P-2F-1-140200,1706
PINTA-H3-7P-2F-1-160200,1940
PINTA-H3-7P-2F-1-180200,2121
PINTA-H3-7P-2F-1-200200,2267
PINTA-H3-7P-2F-2-080200,1235
PINTA-H3-7P-2F-2-090200,1284
PINTA-H3-7P-2F-2-100200,1360
PINTA-H3-7P-2F-2-120200,1599
PINTA-H3-7P-2F-2-140200,1753
PINTA-H3-7P-2F-2-160200,1988
PINTA-H3-7P-2F-2-180200,2172
PINTA-H3-7P-2F-2-200200,2321
PINTA-H3-7P-2F-3-080200,1288
PINTA-H3-7P-2F-3-090200,1337
PINTA-H3-7P-2F-3-100200,1416
PINTA-H3-7P-2F-3-120200,1658
PINTA-H3-7P-2F-3-140200,1815
PINTA-H3-7P-2F-3-160200,2055
PINTA-H3-7P-2F-3-180200,2243
PINTA-H3-7P-2F-3-200200,2395
PINTA-H3-7P-2F-4-080200,1328
PINTA-H3-7P-2F-4-090200,1379
PINTA-H3-7P-2F-4-100200,1460
PINTA-H3-7P-2F-4-120200,1703
PINTA-H3-7P-2F-4-140200,1863
PINTA-H3-7P-2F-4-160200,2106
PINTA-H3-7P-2F-4-180200,2295
PINTA-H3-7P-2F-4-200200,2451
PINTA-H3-7P-2F-5-080200,1431
PINTA-H3-7P-2F-5-090200,1484
PINTA-H3-7P-2F-5-100200,1568
PINTA-H3-7P-2F-5-120200,1820
PINTA-H3-7P-2F-5-140200,1988
PINTA-H3-7P-2F-5-160200,2236
PINTA-H3-7P-2F-5-180200,2433
PINTA-H3-7P-2F-5-200200,2596
PINTA-H3-7P-2F-6-080200,1458
PINTA-H3-7P-2F-6-090200,1513
PINTA-H3-7P-2F-6-100200,1599
PINTA-H3-7P-2F-6-120200,1852
PINTA-H3-7P-2F-6-140200,2021
PINTA-H3-7P-2F-6-160200,2273
PINTA-H3-7P-2F-6-180200,2471
PINTA-H3-7P-2F-6-200200,2635
PINTA-H3-7P-2F-G-1-160200,2130
PINTA-H3-7P-2F-G-1-180200,2236
PINTA-H3-7P-2F-G-1-200200,2380
PINTA-H3-7P-2F-G-2-160200,2178
PINTA-H3-7P-2F-G-2-180200,2287
PINTA-H3-7P-2F-G-2-200200,2435
PINTA-H3-7P-2F-G-3-160200,2245
PINTA-H3-7P-2F-G-3-180200,2358
PINTA-H3-7P-2F-G-3-200200,2508
PINTA-H3-7P-2F-G-4-160200,2297
PINTA-H3-7P-2F-G-4-180200,2410
PINTA-H3-7P-2F-G-4-200200,2564
PINTA-H3-7P-2F-G-5-160200,2426
PINTA-H3-7P-2F-G-5-180200,2548
PINTA-H3-7P-2F-G-5-200200,2710
PINTA-H3-7P-2F-G-6-160200,2461
PINTA-H3-7P-2F-G-6-180200,2586
PINTA-H3-7P-2F-G-6-200200,2748
PINTA-H3-7P-2F4-1-080200,1339
PINTA-H3-7P-2F4-1-090200,1405
PINTA-H3-7P-2F4-1-100200,1499
PINTA-H3-7P-2F4-1-120200,1768
PINTA-H3-7P-2F4-1-140200,1955
PINTA-H3-7P-2F4-1-160200,2224
PINTA-H3-7P-2F4-1-180200,2440
PINTA-H3-7P-2F4-1-200200,2623
PINTA-H3-7P-2F4-2-080200,1378
PINTA-H3-7P-2F4-2-090200,1443
PINTA-H3-7P-2F4-2-100200,1539
PINTA-H3-7P-2F4-2-120200,1811
PINTA-H3-7P-2F4-2-140200,2001
PINTA-H3-7P-2F4-2-160200,2272
PINTA-H3-7P-2F4-2-180200,2491
PINTA-H3-7P-2F4-2-200200,2676
PINTA-H3-7P-2F4-3-080200,1430
PINTA-H3-7P-2F4-3-090200,1497
PINTA-H3-7P-2F4-3-100200,1595
PINTA-H3-7P-2F4-3-120200,1871
PINTA-H3-7P-2F4-3-140200,2063
PINTA-H3-7P-2F4-3-160200,2340
PINTA-H3-7P-2F4-3-180200,2561
PINTA-H3-7P-2F4-3-200200,2749
PINTA-H3-7P-2F4-4-080200,1470
PINTA-H3-7P-2F4-4-090200,1539
PINTA-H3-7P-2F4-4-100200,1636
PINTA-H3-7P-2F4-4-120200,1915
PINTA-H3-7P-2F4-4-140200,2113
PINTA-H3-7P-2F4-4-160200,2389
PINTA-H3-7P-2F4-4-180200,2616
PINTA-H3-7P-2F4-4-200200,2807
PINTA-H3-7P-2F4-5-080200,1573
PINTA-H3-7P-2F4-5-090200,1644
PINTA-H3-7P-2F4-5-100200,1746
PINTA-H3-7P-2F4-5-120200,2032
PINTA-H3-7P-2F4-5-140200,2236
PINTA-H3-7P-2F4-5-160200,2520
PINTA-H3-7P-2F4-5-180200,2753
PINTA-H3-7P-2F4-5-200200,2951
PINTA-H3-7P-2F4-6-080200,1600
PINTA-H3-7P-2F4-6-090200,1673
PINTA-H3-7P-2F4-6-100200,1775
PINTA-H3-7P-2F4-6-120200,2064
PINTA-H3-7P-2F4-6-140200,2270
PINTA-H3-7P-2F4-6-160200,2555
PINTA-H3-7P-2F4-6-180200,2790
PINTA-H3-7P-2F4-6-200200,2991
PINTA-H3-7P-2F4-G-1-160200,2415
PINTA-H3-7P-2F4-G-1-180200,2555
PINTA-H3-7P-2F4-G-1-200200,2737
PINTA-H3-7P-2F4-G-2-160200,2463
PINTA-H3-7P-2F4-G-2-180200,2606
PINTA-H3-7P-2F4-G-2-200200,2789
PINTA-H3-7P-2F4-G-3-160200,2530
PINTA-H3-7P-2F4-G-3-180200,2676
PINTA-H3-7P-2F4-G-3-200200,2863
PINTA-H3-7P-2F4-G-4-160200,2579
PINTA-H3-7P-2F4-G-4-180200,2731
PINTA-H3-7P-2F4-G-4-200200,2920
PINTA-H3-7P-2F4-G-5-160200,2710
PINTA-H3-7P-2F4-G-5-180200,2868
PINTA-H3-7P-2F4-G-5-200200,3064
PINTA-H3-7P-2F4-G-6-160200,2746
PINTA-H3-7P-2F4-G-6-180200,2905
PINTA-H3-7P-2F4-G-6-200200,3104
PINTA-H3-7P-2K-1-080200,1138
PINTA-H3-7P-2K-1-090200,1179
PINTA-H3-7P-2K-1-100200,1250
PINTA-H3-7P-2K-1-120200,1476
PINTA-H3-7P-2K-1-140200,1617
PINTA-H3-7P-2K-1-160200,1841
PINTA-H3-7P-2K-1-180200,2012
PINTA-H3-7P-2K-1-200200,2148
PINTA-H3-7P-2K-2-080200,1176
PINTA-H3-7P-2K-2-090200,1219
PINTA-H3-7P-2K-2-100200,1292
PINTA-H3-7P-2K-2-120200,1519
PINTA-H3-7P-2K-2-140200,1663
PINTA-H3-7P-2K-2-160200,1889
PINTA-H3-7P-2K-2-180200,2063
PINTA-H3-7P-2K-2-200200,2203
PINTA-H3-7P-2K-3-080200,1227
PINTA-H3-7P-2K-3-090200,1273
PINTA-H3-7P-2K-3-100200,1346
PINTA-H3-7P-2K-3-120200,1578
PINTA-H3-7P-2K-3-140200,1726
PINTA-H3-7P-2K-3-160200,1956
PINTA-H3-7P-2K-3-180200,2134
PINTA-H3-7P-2K-3-200200,2276
PINTA-H3-7P-2K-4-080200,1267
PINTA-H3-7P-2K-4-090200,1313
PINTA-H3-7P-2K-4-100200,1389
PINTA-H3-7P-2K-4-120200,1623
PINTA-H3-7P-2K-4-140200,1775
PINTA-H3-7P-2K-4-160200,2007
PINTA-H3-7P-2K-4-180200,2187
PINTA-H3-7P-2K-4-200200,2332
PINTA-H3-7P-2K-5-080200,1370
PINTA-H3-7P-2K-5-090200,1420
PINTA-H3-7P-2K-5-100200,1498
PINTA-H3-7P-2K-5-120200,1740
PINTA-H3-7P-2K-5-140200,1898
PINTA-H3-7P-2K-5-160200,2137
PINTA-H3-7P-2K-5-180200,2324
PINTA-H3-7P-2K-5-200200,2478
PINTA-H3-7P-2K-6-080200,1397
PINTA-H3-7P-2K-6-090200,1447
PINTA-H3-7P-2K-6-100200,1528
PINTA-H3-7P-2K-6-120200,1772
PINTA-H3-7P-2K-6-140200,1932
PINTA-H3-7P-2K-6-160200,2172
PINTA-H3-7P-2K-6-180200,2362
PINTA-H3-7P-2K-6-200200,2516
PINTA-H3-7P-2K-G-1-160200,2009
PINTA-H3-7P-2K-G-1-180200,2105
PINTA-H3-7P-2K-G-1-200200,2241
PINTA-H3-7P-2K-G-2-160200,2058
PINTA-H3-7P-2K-G-2-180200,2156
PINTA-H3-7P-2K-G-2-200200,2296
PINTA-H3-7P-2K-G-3-160200,2124
PINTA-H3-7P-2K-G-3-180200,2227
PINTA-H3-7P-2K-G-3-200200,2369
PINTA-H3-7P-2K-G-4-160200,2175
PINTA-H3-7P-2K-G-4-180200,2281
PINTA-H3-7P-2K-G-4-200200,2425
PINTA-H3-7P-2K-G-5-160200,2306
PINTA-H3-7P-2K-G-5-180200,2418
PINTA-H3-7P-2K-G-5-200200,2569
PINTA-H3-7P-2K-G-6-160200,2341
PINTA-H3-7P-2K-G-6-180200,2455
PINTA-H3-7P-2K-G-6-200200,2609
PINTA-H3-7P-2K4-1-080200,1250
PINTA-H3-7P-2K4-1-090200,1305
PINTA-H3-7P-2K4-1-100200,1391
PINTA-H3-7P-2K4-1-120200,1644
PINTA-H3-7P-2K4-1-140200,1814
PINTA-H3-7P-2K4-1-160200,2066
PINTA-H3-7P-2K4-1-180200,2265
PINTA-H3-7P-2K4-1-200200,2431
PINTA-H3-7P-2K4-2-080200,1288
PINTA-H3-7P-2K4-2-090200,1345
PINTA-H3-7P-2K4-2-100200,1431
PINTA-H3-7P-2K4-2-120200,1688
PINTA-H3-7P-2K4-2-140200,1860
PINTA-H3-7P-2K4-2-160200,2114
PINTA-H3-7P-2K4-2-180200,2317
PINTA-H3-7P-2K4-2-200200,2484
PINTA-H3-7P-2K4-3-080200,1341
PINTA-H3-7P-2K4-3-090200,1400
PINTA-H3-7P-2K4-3-100200,1487
PINTA-H3-7P-2K4-3-120200,1747
PINTA-H3-7P-2K4-3-140200,1923
PINTA-H3-7P-2K4-3-160200,2181
PINTA-H3-7P-2K4-3-180200,2387
PINTA-H3-7P-2K4-3-200200,2557
PINTA-H3-7P-2K4-4-080200,1381
PINTA-H3-7P-2K4-4-090200,1440
PINTA-H3-7P-2K4-4-100200,1531
PINTA-H3-7P-2K4-4-120200,1792
PINTA-H3-7P-2K4-4-140200,1971
PINTA-H3-7P-2K4-4-160200,2232
PINTA-H3-7P-2K4-4-180200,2440
PINTA-H3-7P-2K4-4-200200,2615
PINTA-H3-7P-2K4-5-080200,1483
PINTA-H3-7P-2K4-5-090200,1547
PINTA-H3-7P-2K4-5-100200,1639
PINTA-H3-7P-2K4-5-120200,1909
PINTA-H3-7P-2K4-5-140200,2095
PINTA-H3-7P-2K4-5-160200,2362
PINTA-H3-7P-2K4-5-180200,2577
PINTA-H3-7P-2K4-5-200200,2759
PINTA-H3-7P-2K4-6-080200,1510
PINTA-H3-7P-2K4-6-090200,1576
PINTA-H3-7P-2K4-6-100200,1670
PINTA-H3-7P-2K4-6-120200,1941
PINTA-H3-7P-2K4-6-140200,2129
PINTA-H3-7P-2K4-6-160200,2397
PINTA-H3-7P-2K4-6-180200,2616
PINTA-H3-7P-2K4-6-200200,2799
PINTA-H3-7P-2K4-G-1-160200,2234
PINTA-H3-7P-2K4-G-1-180200,2358
PINTA-H3-7P-2K4-G-1-200200,2522
